code	desc
public fsauthdomainsmodelimpl ( httpservletrequest req , map map ) { super ( req , map ) ; }	creates a simple model using default resource bundle .
protected void buildabsolutestats ( string name , long value ) throws interruptedexception { buildabsolutestats ( name , value , system . currenttimemillis ( ) ) ; }	builds the absolute stats .
protected void inserttextcontent ( stringbuffer buf ) throws domexception { string content = getnodevalue ( ) ; if ( content != null ) { buf . insert ( _num , content ) ; } }	internal method taking a stringbuffer in parameter and inserts the text content at the start of the buffer.
public static int requestmanafortool ( itemstack stack , entityplayer player , int manatoget , boolean remove ) { float multiplier = math . max ( _num , _num - getfulldiscountfortools ( player ) ) ; int cost = ( int ) ( manatoget * multiplier ) ; return ( int ) ( requestmana ( stack , player , cost , remove ) / multiplier ) ; }	requests mana from items in a given player ' s inventory.
public boolean issourcecorehealthy ( solrcore bestsrccore ) { if ( bestsrccore == null ) { replicationdiagnostics replicatedcorediagnostic = new replicationdiagnostics ( ) ; replicatedcorediagnostic . setentity ( _str ) ; replicatedcorediagnostic . setfailedreplication ( _bool ) ; replicatedcorediagnostic . setreason ( _str ) ; alldiagnostics . add ( replicatedcorediagnostic ) ; if ( ! replicatorconfig . shouldskipreplicationfailures ( ) ) { return _bool ; } } else if ( ! bestsrccore . available ) { replicationdiagnostics replicatedcorediagnostic = new replicationdiagnostics ( ) ; replicatedcorediagnostic . setentity ( bestsrccore . name ) ; replicatedcorediagnostic . setfailedreplication ( _bool ) ; replicatedcorediagnostic . setreason ( _str ) ; alldiagnostics . add ( replicatedcorediagnostic ) ; if ( ! replicatorconfig . shouldskipreplicationfailures ( ) ) { return _bool ; } } return _bool ; }	given a core , verify if it is healthy for replication.
public void actionperformed ( actionevent evt ) { runtime runtime = runtime . getruntime ( ) ; this . free = runtime . freememory ( ) ; this . total = runtime . totalmemory ( ) ; this . max = runtime . maxmemory ( ) ; repaint ( ) ; }	see specification at http : / / stackoverflow . com / a / 18375641.
void storefence ( @ nonnull storablefence fence ) { set < string > settmp = mprefs . getstringset ( mprefix + fence_id_set_key , null ) ; hashset < string > fenceidset ; if ( settmp == null ) { fenceidset = new hashset < > ( ) ; } else { fenceidset = new hashset < > ( settmp ) ; } sharedpreferences . editor editor = mprefs . edit ( ) ; editor . putstring ( mprefix + fence . getid ( ) , storablefence . fencetostring ( fence ) ) ; fenceidset . add ( fence . getid ( ) ) ; editor . putstringset ( mprefix + fence_id_set_key , fenceidset ) ; editor . apply ( ) ; }	store a fence in the store.
public int compare ( object o1 , object o2 ) { if ( o1 == null ) throw new illegalargumentexception ( _str ) ; if ( o2 == null ) throw new illegalargumentexception ( _str ) ; mrfqresponselineqty q1 = null ; mrfqresponselineqty q2 = null ; if ( o1 instanceof mrfqresponselineqty ) q1 = ( mrfqresponselineqty ) o1 ; else throw new classcastexception ( _str ) ; if ( o2 instanceof mrfqresponselineqty ) q2 = ( mrfqresponselineqty ) o2 ; else throw new classcastexception ( _str ) ; if ( ! q1 . isvalidamt ( ) ) return - _num ; if ( ! q2 . isvalidamt ( ) ) return + _num ; bigdecimal net1 = q1 . getnetamt ( ) ; if ( net1 == null ) return - _num ; bigdecimal net2 = q2 . getnetamt ( ) ; if ( net2 == null ) return + _num ; return net1 . compareto ( net2 ) ; }	compare based on net amount.
private final void add ( threadgroup g ) { synchronized ( this ) { if ( destroyed ) { throw new illegalthreadstateexception ( ) ; } if ( groups == null ) { groups = new threadgroup [ _num ] ; } else if ( ngroups == groups . length ) { groups = arrays . copyof ( groups , ngroups * _num ) ; } groups [ ngroups ] = g ; ngroups ++ ; } }	adds the specified thread group to this group .
public boolean isdiscardiffilealtered ( string frameid ) { return discardiffilealteredframes . contains ( frameid ) ; }	if file changes discard these frames.
public void addaddendum ( string word , string partofspeech , string [ ] phones ) { string pos = fixpartofspeech ( partofspeech ) ; if ( ! partsofspeech . contains ( pos ) ) { partsofspeech . add ( pos ) ; } addenda . put ( word + pos , phones ) ; }	adds a word to the addenda .
public static string totitlecase ( string input ) { stringbuilder titlecase = new stringbuilder ( ) ; boolean nexttitlecase = _bool ; for ( char c : input . tochararray ( ) ) { if ( character . isspacechar ( c ) ) { nexttitlecase = _bool ; } else if ( nexttitlecase ) { c = character . totitlecase ( c ) ; nexttitlecase = _bool ; } titlecase . append ( c ) ; } return titlecase . tostring ( ) ; }	convert string to title case.
void append ( final string s ) { templatevalue . append ( s ) ; }	appends the provided string to this template value .
private static void addpointtolist ( pointf point , list < pointf > nodes , list < pointf > nodescontact ) { if ( point != null ) { pointf pv = null ; int po1 = _num , po2 = _num ; float min1 = inf ; for ( int i = _num ; i < nodescontact . size ( ) - _num ; i ++ ) { pointf p1 = nodes . get ( ( int ) nodescontact . get ( i ) . x ) ; pointf p2 = nodes . get ( ( int ) nodescontact . get ( i ) . y ) ; if ( ! mapmath . isobtuseanglepointandline ( point , p1 , p2 ) ) { float mindis = mapmath . getdistancefrompointtoline ( point , p1 , p2 ) ; if ( min1 > mindis ) { pv = mapmath . getintersectioncoordinatesfrompointtoline ( point , p1 , p2 ) ; min1 = mindis ; po1 = ( int ) nodescontact . get ( i ) . x ; po2 = ( int ) nodescontact . get ( i ) . y ; } } } nodes . add ( pv ) ; nodescontact . add ( new pointf ( po1 , nodes . size ( ) - _num ) ) ; nodescontact . add ( new pointf ( po2 , nodes . size ( ) - _num ) ) ; } }	add point to list.
public void testgetallcolors ( ) { int expectedcount = ( materialpalettes . all_color_names . length * materialpalettes . non_accent_color_levels . length ) + ( materialpalettes . colors_with_accent_names . length * materialpalettes . accent_color_levels . length ) ; try { list < integer > colorlist = materialpalettes . getallcolors ( ) ; assertequals ( expectedcount , colorlist . size ( ) ) ; } catch ( illegalaccessexception iae ) { fail ( ) ; } }	tests to ensure getallcolors returns the proper count .
public powerlut ( float powerw , float intensityw , float powerh , float intensityh , int width , int height ) { pixmap pixmap = new pixmap ( width , height , format . rgba8888 ) ; for ( int i = _num ; i < width ; i ++ ) { float valuew = ( float ) math . pow ( ( float ) i / width , powerw ) * intensityw ; for ( int j = _num ; j < height ; j ++ ) { float valueh = ( float ) math . pow ( ( float ) j / height , powerh ) * intensityh ; pixmap . setcolor ( valuew , valueh , _num , _num ) ; pixmap . drawpixel ( i , j ) ; } } pixmaptexturedata data = new pixmaptexturedata ( pixmap , format . rgba8888 , _bool , _bool , _bool ) ; texture = new texture ( data ) ; texture . setwrap ( texturewrap . clamptoedge , texturewrap . clamptoedge ) ; texture . setfilter ( texturefilter . linear , texturefilter . linear ) ; }	w power will be in luminance , and h power will be in alpha.
public static notification warn ( string title , string message , boolean clear ) { return show ( title , message , messagetype . warning , clear ? _num : _num ) ; }	show an warning notification.
public void killwindow ( ) { componentevent ce = null ; if ( display != null ) { ce = display . kill ( ) ; } if ( ce != null ) { componenthidden ( ce ) ; } }	set the window to be hidden and fire a componentevent for component_hidden.
public transaction seen ( transaction tx , peeraddress bypeer ) { lock . lock ( ) ; try { final transaction interned = intern ( tx ) ; markbroadcast ( bypeer , interned ) ; return interned ; } finally { lock . unlock ( ) ; } }	called by peers when they receive a " tx " message containing a valid serialized transaction .
private static void fill ( dtsweepcontext tcx , advancingfrontnode node ) { delaunaytriangle triangle = new delaunaytriangle ( node . prev . point , node . point , node . next . point ) ; triangle . markneighbor ( node . prev . triangle ) ; triangle . markneighbor ( node . triangle ) ; tcx . addtolist ( triangle ) ; node . prev . next = node . next ; node . next . prev = node . prev ; tcx . removenode ( node ) ; if ( ! legalize ( tcx , triangle ) ) { tcx . maptriangletonodes ( triangle ) ; } }	adds a triangle to the advancing front to fill a hole .
public static string computesimpsonreciprocal ( viewerbase viewer , progresslistener progresslistener ) throws ioexception , canceledexception { if ( viewer instanceof mainviewer ) return tostring ( computesimpsonreciprocal ( ( mainviewer ) viewer , progresslistener ) ) ; else if ( viewer instanceof classificationviewer ) return tostring ( computesimpsonreciprocal ( ( classificationviewer ) viewer , progresslistener ) ) ; else return null ; }	compute the shannon - weaver diversity index in bits.
public void testlistoptions ( ) { if ( ! m_optiontester . checklistoptions ( ) ) { fail ( _str ) ; } }	tests the listing of the options.
public void roaming ( ) { addarg ( _str ) ; }	adds the ` roaming ` argument.
public static string addsentencemarkers ( string s ) { return vocabulary . start_sym + _str + s + _str + vocabulary . stop_sym ; }	wrap sentence with sentence start / stop markers as defined by vocabulary ; separated by a single whitespace .
public boolean delete ( string rpfdir ) { boolean ret = _bool ; list < string > framelist = organizeframes ( rpfdir ) ; if ( framelist != null ) { for ( iterator < string > it = framelist . iterator ( ) ; it . hasnext ( ) ; ) { string relativefilepath = _str + it . next ( ) ; file fromfile = new file ( rpfdir + relativefilepath ) ; if ( fromfile . exists ( ) && fromfile . delete ( ) && verbose ) { debug . output ( _str + fromfile . getpath ( ) ) ; } } ret = _bool ; } return ret ; }	delete the files in the provided rpf directory that match the current scale and boundary settings .
public void updateweights ( double l , double m ) { if ( ! m_weightsupdated && ! double . isnan ( m_uniterror ) ) { m_methods . updateweights ( this , l , m ) ; super . updateweights ( l , m ) ; } }	call this function to update the weight values at this unit.
protected string convertwithconvertmap ( string sqlstatement ) { try { sqlstatement = applyconvertmap ( cleanupstatement ( sqlstatement ) ) ; } catch ( runtimeexception e ) { log . warning ( e . getlocalizedmessage ( ) ) ; m_exception = e ; } return sqlstatement ; }	do convert map base conversion.
void resume ( ) { synchronized ( paused ) { paused . set ( _bool ) ; paused . notifyall ( ) ; } }	resumes engine work . paused " load & display " tasks will continue its work .
private void allocate ( ) { int allocation = chunksizer . allocationsize ( ) ; offheapstoredobject chunk = ( offheapstoredobject ) allocator . allocate ( allocation ) ; chunk . validatefill ( ) ; chunks . add ( chunk ) ; totalallocation += chunk . getsize ( ) ; }	allocates a chunk and adds it to the thread ' s chunk list .
public static void openimdbforperson ( context context , string name ) { if ( context == null || textutils . isempty ( name ) ) { return ; } intent intent = new intent ( intent . action_view , uri . parse ( string . format ( imdb_app_person_search_uri , name ) ) ) ; intent . addflags ( intent . flag_activity_clear_when_task_reset ) ; if ( ! utils . trystartactivity ( context , intent ) ) { intent = new intent ( intent . action_view , uri . parse ( string . format ( imdb_person_search_url , name ) ) ) ; intent . addflags ( intent . flag_activity_clear_when_task_reset ) ; context . startactivity ( intent ) ; } }	open the imdb app or web page for the given person name .
@ override public int portlocal ( ) { socket s = getsocket ( ) ; if ( s != null ) { return s . getlocalport ( ) ; } else { return - _num ; } }	returns the server port that accepted the request .
public static void main ( string [ ] argv ) { debug . init ( ) ; boolean toupper = _bool ; argparser ap = new argparser ( _str ) ; ap . add ( _str , _str , argparser . to_end ) ; ap . add ( _str , _str , _num ) ; ap . add ( _str , _str ) ; if ( argv . length == _num ) { ap . bail ( _str , _bool ) ; } ap . parse ( argv ) ; string [ ] sourcedirs ; sourcedirs = ap . getargvalues ( _str ) ; if ( sourcedirs == null ) { ap . bail ( _str , _bool ) ; } string [ ] targetdirs ; targetdirs = ap . getargvalues ( _str ) ; if ( targetdirs == null || targetdirs . length > _num ) { ap . bail ( _str , _bool ) ; } boolean verbose = _bool ; string [ ] verbosetest = ap . getargvalues ( _str ) ; if ( verbosetest != null ) { verbose = _bool ; } if ( targetdirs != null && sourcedirs != null ) { svgsourcefilereorganizer cc = new svgsourcefilereorganizer ( new file ( targetdirs [ _num ] ) ) ; cc . setverbose ( verbose ) ; for ( int i = _num ; i < sourcedirs . length ; i ++ ) { cc . handleentry ( new file ( sourcedirs [ i ] ) ) ; } } }	given a set of files or directories , parade through them to change their case .
private signedrequestshelper ( ) { }	the construct is private since we ' d rather use getinstance ( ).
@ visiblefortesting protected boolean alertcolumnnumberchange ( boolean sourceismapped , int number , int originalnumber ) { if ( sourceismapped ) { if ( integer . compare ( originalnumber , number ) != _num ) { addactionwarning ( gettext ( _str , new string [ ] { source . getname ( ) , string . valueof ( originalnumber ) , string . valueof ( number ) } ) ) ; return _bool ; } } return _bool ; }	alert user if the number of columns changed , when the existing source has already been mapped .
public void removeactivity ( activity activity ) { if ( activitystack == null ) { activitystack = new stack < activity > ( ) ; } activitystack . remove ( activity ) ; }	remove activity from stack.
public static string removeextraspaces ( string text ) { text = text . replace ( chineselanguageconstants . space [ _num ] , chineselanguageconstants . space [ _num ] ) ; text = text . replaceall ( _str , _str ) ; text = text . replaceall ( _str , _str ) ; return text ; }	remove extra spaces , which means more than one continuous spaces will be reduced to one space.
private static pair < string , string > postindexedrrx ( final long offset , final itranslationenvironment environment , final list < reilinstruction > instructions , final string registernodevalue1 , final string registernodevalue2 ) { final string address = environment . getnextvariablestring ( ) ; final string index = environment . getnextvariablestring ( ) ; final string tmpvar = environment . getnextvariablestring ( ) ; final string tmpvar1 = environment . getnextvariablestring ( ) ; final string tmpvar2 = environment . getnextvariablestring ( ) ; final string tmpvar3 = environment . getnextvariablestring ( ) ; long baseoffset = offset ; instructions . add ( reilhelpers . createstr ( baseoffset ++ , dw , registernodevalue1 , dw , address ) ) ; instructions . add ( reilhelpers . createbsh ( baseoffset ++ , bt , _str , wd , string . valueof ( _num ) , dw , tmpvar1 ) ) ; instructions . add ( reilhelpers . createbsh ( baseoffset ++ , dw , registernodevalue2 , bt , string . valueof ( - _num ) , dw , tmpvar2 ) ) ; instructions . add ( reilhelpers . createor ( baseoffset ++ , dw , tmpvar1 , dw , tmpvar2 , dw , tmpvar3 ) ) ; instructions . add ( reilhelpers . createand ( baseoffset ++ , dw , tmpvar3 , dw , dwordbitmask , dw , index ) ) ; instructions . add ( reilhelpers . createadd ( baseoffset ++ , dw , registernodevalue1 , dw , index , dw , tmpvar ) ) ; instructions . add ( reilhelpers . createand ( baseoffset ++ , dw , tmpvar , dw , dwordbitmask , dw , registernodevalue1 ) ) ; return new pair < string , string > ( address , registernodevalue1 ) ; }	operation : [ < rn > ] , + / - < rm > , rrx address = rn 0b11 / ror or rrx / if shift_imm = = 0 then / rrx / index = ( c flag logical_shift_left 31 ) or ( rm logical_shift_right 1 ) else / ror / index = rm rotate_right shift_imm if conditionpassed ( cond ) then if u = = 1 then rn = rn + index else / u = = 0 / rn = rn - index.
public static list < property > diff ( shape oldshape , shape newshape ) { list < property > oldlist = oldshape . getpropertylistinternal ( _bool ) ; list < property > newlist = newshape . getpropertylistinternal ( _bool ) ; list < property > diff = new arraylist < > ( oldlist ) ; diff . addall ( newlist ) ; list < property > intersection = new arraylist < > ( oldlist ) ; intersection . retainall ( newlist ) ; diff . removeall ( intersection ) ; return diff ; }	find difference between two shapes .
private void prepareforrepaint ( ) { textpanel . replacetextrange ( movestextstart , textpanel . getcharcount ( ) - movestextstart , _str ) ; movenodes . clear ( ) ; movenodeslengths . clear ( ) ; }	clear all info about painted object and prepare for a new repaint operation .
public pdupart removepart ( int index ) { return mparts . remove ( index ) ; }	removes the part at the specified position .
public boolean hasatmemsg ( string groupid ) { return atmegrouplist . contains ( groupid ) ; }	check if the input groupid in atmegrouplist.
protected jmenuitem createcolumnmenuitem ( actionlistener listener , datalinemodel < ? , ? > model , limejtable table , int i ) { object id = model . getcolumnid ( i ) ; string name = model . getcolumnname ( i ) ; jcheckboxmenuitem item = new skincheckboxmenuitem ( name , table . iscolumnvisible ( id ) ) ; item . putclientproperty ( column_id , id ) ; item . addactionlistener ( listener ) ; return item ; }	creates a single menu item for a column .
public static list < container > createcontainerlist ( int brokerid , int containersnumber ) { arraylist < container > containers = new arraylist < container > ( ) ; for ( int i = _num ; i < containersnumber ; ++ i ) { int containertype = i / ( int ) math . ceil ( ( double ) containersnumber / _num ) ; containers . add ( new powercontainer ( ids . pollid ( container . class ) , brokerid , ( double ) constantsexamples . container_mips [ containertype ] , constantsexamples . container_pes [ containertype ] , constantsexamples . container_ram [ containertype ] , constantsexamples . container_bw , _num , _str , new containercloudletschedulerdynamicworkload ( constantsexamples . container_mips [ containertype ] , constantsexamples . container_pes [ containertype ] ) , constantsexamples . scheduling_interval ) ) ; } return containers ; }	create the containers for hosting the cloudlets and binding them together .
public static string encryptwithasymmetrickey ( string data , string encryptionalgorithm , int encryptionstrength , key enckey ) throws exception { try { keygenerator keygen = keygenerator . getinstance ( encryptionalgorithm ) ; if ( encryptionstrength != _num ) { keygen . init ( encryptionstrength ) ; } secretkey skey = keygen . generatekey ( ) ; cipher cipher = cipher . getinstance ( encryptionalgorithm ) ; cipher . init ( cipher . encrypt_mode , skey ) ; byte [ ] encdata = cipher . dofinal ( data . getbytes ( _str ) ) ; cipher = cipher . getinstance ( enckey . getalgorithm ( ) ) ; cipher . init ( cipher . wrap_mode , enckey ) ; byte [ ] keywrap = cipher . wrap ( skey ) ; byte [ ] encdatapad = wrapkeywithencrypteddata ( encdata , keywrap ) ; return base64 . encode ( encdatapad ) ; } catch ( nosuchalgorithmexception nse ) { throw new exception ( nse . getmessage ( ) ) ; } catch ( nosuchpaddingexception npe ) { throw new exception ( npe . getmessage ( ) ) ; } catch ( invalidkeyexception ike ) { throw new exception ( ike . getmessage ( ) ) ; } catch ( unsupportedencodingexception uae ) { throw new exception ( uae . getmessage ( ) ) ; } }	encrypts the given data with an asymmetric key.
public long count ( ) { return count . get ( ) ; }	returns the counter ' s current value .
protected void deletecontrolaction ( int row ) { controllist . remove ( row ) ; lightcontroltablemodel . firetabledatachanged ( ) ; lightcontrolchanged = _bool ; }	responds to delete button on row in the light control table.
@ override boolean ispathcompleted ( x509certificate cert ) { for ( trustanchor anchor : trustanchors ) { if ( anchor . gettrustedcert ( ) != null ) { if ( cert . equals ( anchor . gettrustedcert ( ) ) ) { this . trustanchor = anchor ; return _bool ; } else { continue ; } } x500principal principal = anchor . getca ( ) ; publickey publickey = anchor . getcapublickey ( ) ; if ( principal != null && publickey != null && principal . equals ( cert . getsubjectx500principal ( ) ) ) { if ( publickey . equals ( cert . getpublickey ( ) ) ) { this . trustanchor = anchor ; return _bool ; } } if ( principal == null || ! principal . equals ( cert . getissuerx500principal ( ) ) ) { continue ; } if ( pkix . isdsapublickeywithoutparams ( publickey ) ) { continue ; } try { cert . verify ( publickey , buildparams . sigprovider ( ) ) ; } catch ( invalidkeyexception ike ) { if ( debug != null ) { debug . println ( _str + _str ) ; } continue ; } catch ( generalsecurityexception e ) { if ( debug != null ) { debug . println ( _str + _str ) ; e . printstacktrace ( ) ; } continue ; } this . trustanchor = anchor ; return _bool ; } return _bool ; }	verifies whether the input certificate completes the path.
public list < t > range ( final double [ ] lowk , final double [ ] uppk ) throws keysizeexception { if ( lowk . length != uppk . length ) { throw new keysizeexception ( ) ; } else if ( lowk . length != m_k ) { throw new keysizeexception ( ) ; } else { final list < kdnode < t > > found = new linkedlist < kdnode < t > > ( ) ; kdnode . rsearch ( new hpoint ( lowk ) , new hpoint ( uppk ) , m_root , _num , m_k , found ) ; final list < t > o = new linkedlist < t > ( ) ; for ( final kdnode < t > node : found ) { o . add ( node . v ) ; } return o ; } }	range search in a kd - tree.
public static double calculateaverage ( list < double > list ) { double sum = _num ; long n = _num ; if ( ! list . isempty ( ) ) { for ( double z : list ) { if ( z != null && ! double . isnan ( z ) ) { sum += z ; n ++ ; } } return ( double ) sum / n ; } return double . nan ; }	average of ints in array x.
public void aggregate ( threadinformationdata other ) { count += other . count ; mindaemonthreadcount = math . min ( other . getmindaemonthreadcount ( ) , mindaemonthreadcount ) ; minpeakthreadcount = math . min ( other . getminpeakthreadcount ( ) , minpeakthreadcount ) ; minthreadcount = math . min ( other . getminthreadcount ( ) , minthreadcount ) ; mintotalstartedthreadcount = math . min ( other . getmintotalstartedthreadcount ( ) , mintotalstartedthreadcount ) ; maxdaemonthreadcount = math . max ( other . getmaxdaemonthreadcount ( ) , maxdaemonthreadcount ) ; maxpeakthreadcount = math . max ( other . getmaxpeakthreadcount ( ) , maxpeakthreadcount ) ; maxthreadcount = math . max ( other . getmaxthreadcount ( ) , maxthreadcount ) ; maxtotalstartedthreadcount = math . max ( other . getmaxtotalstartedthreadcount ( ) , maxtotalstartedthreadcount ) ; totaldaemonthreadcount += other . gettotaldaemonthreadcount ( ) ; totalpeakthreadcount += other . gettotalpeakthreadcount ( ) ; totalthreadcount += other . gettotalthreadcount ( ) ; totaltotalstartedthreadcount += other . gettotaltotalstartedthreadcount ( ) ; }	aggregates other class loading object info this object .
@ override public v put ( k key , v value ) { if ( key == null ) return putfornullkey ( value ) ; int hash = hash ( key ) ; int i = indexfor ( hash , table . length ) ; for ( entry < k , v > e = table [ i ] ; e != null ; e = e . next ) { object k ; if ( e . hash == hash && ( ( k = e . key ) == key || key . equals ( k ) ) ) { v oldvalue = e . value ; e . value = value ; e . recordaccess ( this ) ; return oldvalue ; } } modcount ++ ; addentry ( hash , key , value , i ) ; return null ; }	associates the specified value with the specified key in this map.
public final outputstream openoutputstream ( int index ) { column column = _row . columns ( ) [ index ] ; return column . openoutputstream ( this ) ; }	set a blob value with an open blob stream .
public void clearvalues ( ) { if ( mdatasets != null ) { mdatasets . clear ( ) ; } notifydatachanged ( ) ; }	clears this data object from all datasets and removes all entries.
public static list < episode > returnnewepisodes ( context context , channel channel , list < episode > newepisodelist ) { list < episode > newepisodes = new arraylist < > ( ) ; list < episode > existingepisodelist = getepisodesbychannel ( context , channel ) ; map < string , episode > existingepisodemap = new arraymap < > ( existingepisodelist . size ( ) ) ; for ( int i = _num ; i < existingepisodelist . size ( ) ; i ++ ) { episode episode = existingepisodelist . get ( i ) ; existingepisodemap . put ( episode . getgeneratedid ( ) , episode ) ; } for ( int i = _num ; i < newepisodelist . size ( ) ; i ++ ) { episode episode = newepisodelist . get ( i ) ; if ( ! existingepisodemap . containskey ( episode . getgeneratedid ( ) ) ) { newepisodes . add ( episode ) ; } } return newepisodes ; }	returns episodes that aren ' t in the episodelist but are in the database.
public static < t extends collection < string > > t removematching ( string pattern , t strings ) { for ( iterator < string > iter = strings . iterator ( ) ; iter . hasnext ( ) ; ) { string s = iter . next ( ) ; if ( s . matches ( pattern ) ) iter . remove ( ) ; } return strings ; }	removed from the collection all strings that match the given pattern.
public void testserializedeserializewithjaxbannotations ( ) throws exception { objectmapper mapper = new objectmapper ( ) ; mapper . enable ( serializationconfig . feature . indent_output ) ; jacksonexample ex = new jacksonexample ( ) ; qname qname = new qname ( _str , _str ) ; ex . setqname ( qname ) ; ex . setattributeproperty ( _str ) ; ex . setelementproperty ( _str ) ; ex . setwrappedelementproperty ( arrays . aslist ( _str ) ) ; ex . setenumproperty ( enumexample . value1 ) ; stringwriter writer = new stringwriter ( ) ; mapper . writevalue ( writer , ex ) ; writer . flush ( ) ; writer . close ( ) ; string json = writer . tostring ( ) ; jacksonexample readex = mapper . readvalue ( json , jacksonexample . class ) ; assertequals ( ex . qname , readex . qname ) ; assertequals ( ex . attributeproperty , readex . attributeproperty ) ; assertequals ( ex . elementproperty , readex . elementproperty ) ; assertequals ( ex . wrappedelementproperty , readex . wrappedelementproperty ) ; assertequals ( ex . enumproperty , readex . enumproperty ) ; }	tests getting serializer / deserializer instances .
public boolean generate ( projection proj ) { boolean ret = super . generate ( proj ) ; createlabels ( ) ; labels . generate ( proj ) ; points . generate ( proj ) ; return ret ; }	prepare the poly for rendering .
public static void writeelement ( final xmlstreamwriter writer , final string elementname , final string [ ] value ) throws xmlstreamexception { if ( value == null || value . length == _num ) { return ; } writer . writestartelement ( elementname ) ; for ( int i = _num ; i < value . length ; i ++ ) { writer . writestartelement ( _str ) ; writer . writecharacters ( value [ i ] ) ; writer . writeendelement ( ) ; } writer . writeendelement ( ) ; }	writes an element with the given name for each value in the given array .
public static void notifylistchange ( string name ) { java . util . list < string > list = new linkedlist < > ( ) ; stringtokenizer st = new stringtokenizer ( programproperties . get ( name , _str ) , _str ) ; while ( st . hasmoretokens ( ) ) { list . add ( st . nexttoken ( ) ) ; } synchronized ( propertieslistlisteners ) { for ( propertieslistlistener listener : propertieslistlisteners ) { if ( listener . isinterested ( name ) ) listener . haschanged ( list ) ; } } }	notify listeners that list of values for the given name has changed.
public static void shutdownactive ( exitcode exitcode , string msg ) { shutdownactive ( shutdownmodeamp . graceful , exitcode , msg , null ) ; }	start the server shutdown.
imgcomp ( bufferedimage img , rectangle off , boolean right ) { this . img = img ; at = affinetransform . gettranslateinstance ( - off . x , _num ) ; d = new dimension ( off . width , off . height ) ; isright = right ; }	create a clone with a specified backing image.
private void markclinitsasmodeled ( ) { for ( sootclass clz : allsystemclasses ) { if ( clz . declaresmethod ( _str ) ) { sootmethod clinit = clz . getmethod ( _str ) ; api_modeled_methods . addmethod ( clinit ) ; safe_methods . addmethod ( clinit ) ; } } }	add all clinits in the api as safe methods to call .
public static ibytesequence readbytesfromfile ( file file ) throws ioexception { long filelength = file . length ( ) ; if ( filelength > integer . max_value ) throw new ioexception ( _str + integer . max_value ) ; return streamutil . readallbytesfromstream ( new fileinputstream ( file ) , ( int ) filelength ) ; }	read all bytes of the given file .
public void removeattribute ( string name ) { if ( session != null ) { session . removeattribute ( name ) ; internalattributes . remove ( name ) ; } else { internalattributes . remove ( name ) ; } }	removes an attribute from the session , either from local object pre serialization or the stored value post serialization .
private int deleteallcontacts ( iterator < string > contactsiter ) { int totalcontactsdeleted = _num ; while ( contactsiter . hasnext ( ) ) totalcontactsdeleted += deletecontact ( contactsiter . next ( ) ) ; return totalcontactsdeleted ; }	synchronously delete all contacts designated by the iterator .
@ override public void close ( ) { if ( parserthread . isalive ( ) ) { parserthread . interrupt ( ) ; } if ( readerthread . isalive ( ) ) { readerthread . interrupt ( ) ; } try { linereader . close ( ) ; } catch ( ioexception e ) { logger . warn ( e ) ; } try { pipeout . close ( ) ; } catch ( ioexception e ) { logger . warn ( e ) ; } try { pipein . close ( ) ; } catch ( ioexception e ) { logger . warn ( e ) ; } }	closes all the underlying resources .
public static void show ( final window parent , final inaviinstruction instruction ) throws internaltranslationexception { final reiltranslator < inaviinstruction > translator = new reiltranslator < inaviinstruction > ( ) ; final reilgraph reilgraph = translator . translate ( new standardenvironment ( ) , instruction ) ; final string text = reilgraphtotext ( reilgraph ) ; final string title = string . format ( _str , instruction . tostring ( ) ) ; final creilinstructiondialog dialog = new creilinstructiondialog ( parent , title , text ) ; guihelper . centerchildtoparent ( parent , dialog , _bool ) ; dialog . setvisible ( _bool ) ; }	shows an instruction dialog .
public void remove ( @ nonnull t item ) { int removeindex ; synchronized ( lock ) { if ( items == null ) { return ; } removeindex = items . indexof ( item ) ; if ( removeindex != - _num ) { items . remove ( removeindex ) ; } } if ( notifyonchange && removeindex != - _num ) { notifyitemremoved ( removeindex ) ; } }	removes the specified item from the list.
private static void check ( double x , double y ) { double eps = math . pow ( _num , - _num ) ; if ( x == _num & math . abs ( y ) < _num * eps ) return ; if ( y == _num & math . abs ( x ) < _num * eps ) return ; if ( math . abs ( x - y ) > _num * eps * math . max ( math . abs ( x ) , math . abs ( y ) ) ) { throw new runtimeexception ( _str + double . tostring ( x ) + _str + double . tostring ( y ) ) ; } }	check magnitude of difference of scalars .
protected boolean runtestifsyspropdefined ( string propname ) { string prop = system . getproperty ( propname ) ; return ( prop != null ) && ( prop . length ( ) > _num ) ; }	checks whether a certain system property is defined , in order to run / not - run certain tests.
public static list < string > findchildrenslist ( final file dir , final boolean searchdirs ) { list < string > files = new arraylist < > ( ) ; for ( string subfiles : dir . list ( ) ) { file file = new file ( dir + _str + subfiles ) ; if ( ( searchdirs && file . isdirectory ( ) ) || ( ! searchdirs && ! file . isdirectory ( ) ) ) { files . add ( file . getname ( ) ) ; } } return files ; }	gets list of childeren folder or files for dir , according to searchdirs param .
