code	desc
public static m < integer > from range ( final int start , final int end ) { return m . from stream ( reactive seq . range ( start , end ) ) ; }	construct an anym instance that wraps a range from start ( inclusive ) to end ( exclusive ) provided the anym will contain a sequencem over the spefied range.
public string distance function tip text ( ) { return str + str ; }	returns the tip text for this property .
protected panel state find nearest panel state from height ( float desired panel height ) { panel state closest panel state = panel state . closed ; float smallest height diff = float . positive infinity ; for ( panel state state : panel state . values ( ) ) { if ( ! is valid state ( state ) ) { continue ; } if ( ! is fullscreen size panel ( ) && state == panel state . expanded ) { continue ; } float height = get panel height from state ( state ) ; float height diff = math . abs ( desired panel height - height ) ; if ( height diff < smallest height diff ) { closest panel state = state ; smallest height diff = height diff ; } } return closest panel state ; }	finds the state which has the nearest height compared to a given | desiredpanelheight | .
private static boolean are method args compatible ( class [ ] arg types , object [ ] args ) { for ( int i = num ; i < args . length ; i ++ ) { object arg = args [ i ] ; class arg type = wrap ( arg types [ i ] ) ; if ( arg != null && ! arg type . is assignable from ( arg . get class ( ) ) ) return bool ; } return bool ; }	determines whether specified method arguments are compatible with given method parameter definitions .
public static string remove quotation marks if needed ( string str ) { if ( str . starts with ( str ) && str . ends with ( str ) ) return str . substring ( num , str . length ( ) - num ) ; return str ; }	remove quotation marks at the beginning and end of the string if present .
public static byte buffer resize byte buffer ( byte buffer buf , long size ) { byte buffer ret = byte buffer . allocate direct ( ( int ) size ) ; if ( ret != null ) { if ( null != buf ) { ret . put ( buf ) ; ret . flip ( ) ; } } return ret ; }	resize a bytebuffer with a new instance.
public void remove all ( ) { io objects . clear ( ) ; }	removes all objects from this iocontainer .
public void clear ( ) { int index1 = delegate . size ( ) - num ; delegate . remove all elements ( ) ; if ( index1 >= num ) { fire interval removed ( this , num , index1 ) ; } }	removes all of the elements from this list.
protected void skip remaining tags in current ifd ( ) throws io , exif invalid format exception { int end of tags = m ifd start offset + offset size + tag size * m num of tag in ifd ; int offset = m tiff stream . get read byte count ( ) ; if ( offset > end of tags ) { return ; } if ( m need to parse offsets in current ifd ) { while ( offset < end of tags ) { m tag = read tag ( ) ; offset += tag size ; if ( m tag == null ) { continue ; } check offset or image tag ( m tag ) ; } } else { skip to ( end of tags ) ; } long ifd offset = read unsigned long ( ) ; if ( m ifd type == ifd id . type ifd 0 && ( is ifd requested ( ifd id . type ifd 1 ) || is thumbnail requested ( ) ) ) { if ( ifd offset > num ) { register ifd ( ifd id . type ifd 1 , ifd offset ) ; } } }	skips the tags area of current ifd , if the parser is not in the tag area , nothing will happen .
public static date parse date ( final string date value ) throws date parse exception { return parse date ( date value , null ) ; }	parses a date value.
public boolean is filled ( ) { return filled ; }	returns the filled boolean .
public void clear ( ) { m plottables . clear ( ) ; }	clears all plottables from this entity.
@ override public void send mail ( mime message message ) throws messaging exception { mail address sender = new mail address ( ( internet address ) message . get from ( ) [ num ] ) ; collection < mail address > recipients = new hash set < mail address > ( ) ; address addresses [ ] = message . get all recipients ( ) ; if ( addresses != null ) { for ( address address : addresses ) { if ( address instanceof internet address ) { recipients . add ( new mail address ( ( internet address ) address ) ) ; } } } send mail ( sender , recipients , message ) ; }	place a mail on the spool for processing.
private void send composed text ( ) { attributed string as = new attributed string ( buffer . to string ( ) ) ; as . add attribute ( text attribute . input method highlight , input method highlight . selected raw text highlight ) ; context . dispatch input method event ( input method event . input method text changed , as . get iterator ( ) , num , text hit info . leading ( insertion point ) , null ) ; }	send the composed text to the client .
public static db < ? > new default db ( string loc , enum < ? > e ) { return new default db ( loc , e . name ( ) ) ; }	creates a db for some enumeration.
public void remove addendum ( string word , string part of speech ) { addenda . remove ( word + fix part of speech ( part of speech ) ) ; }	removes a word from the addenda .
@ override public void close archive entry ( ) throws io { if ( finished ) { throw new io ( str ) ; } if ( entry == null ) { throw new io ( str ) ; } if ( ! entry . has written ) { write ( empty , num , num ) ; } flush deflater ( ) ; final zip64 mode effective mode = get effective zip64 mode ( entry . entry ) ; long bytes written = written - entry . data start ; long real crc = crc . get value ( ) ; crc . reset ( ) ; final boolean actually needs zip64 = handle sizes and crc ( bytes written , real crc , effective mode ) ; if ( raf != null ) { rewrite sizes and crc ( actually needs zip64 ) ; } write data descriptor ( entry . entry ) ; entry = null ; }	writes all necessary data for this entry .
private double pdf ( double x , int j ) { int from = arrays . binary search ( x , x - h * k . cut off ( ) ) ; int to = arrays . binary search ( x , x + h * k . cut off ( ) ) ; from = from < num ? - from - num : from ; to = to < num ? - to - num : to ; if ( weights . length == num && k instanceof kf ) return ( to - from ) * num / ( sum of * h ) ; double sum = num ; for ( int i = math . max ( num , from ) ; i < math . min ( x . length , to + num ) ; i ++ ) if ( i != j ) sum += k . k ( ( x - x [ i ] ) / h ) * get weight ( i ) ; return sum / ( sum of * h ) ; }	computes the leave one out pdf of the estimator.
public j ( frame owner ) { super ( owner ) ; init ( ) ; }	creates a new jsheet .
public string global info ( ) { return str + str + str + str + str + str + str + str + str + str + str + str + str ; }	returns a string describing this filter.
public static boolean parameter list contains parameter name ( list < i > parameter list , set < string > parameter names ) { boolean result = bool ; for ( i p : parameter list ) { if ( parameter names . contains ( p . get name ( ) ) ) { result = bool ; break ; } } return result ; }	search for the first appearance of a parameter in the list .
@ override protected void property change ( property change event evt ) { super . property change ( evt ) ; string name = evt . get property name ( ) ; if ( name . equals ( str ) ) { update foreground ( ( color ) evt . get new value ( ) ) ; } else if ( name . equals ( str ) ) { update font ( ( font ) evt . get new value ( ) ) ; } else if ( name . equals ( str ) ) { j comp = get component ( ) ; update foreground ( comp . get foreground ( ) ) ; update font ( comp . get font ( ) ) ; } }	this method gets called when a bound property is changed on the associated jtextcomponent.
public void put icon ( string extension , icon icon ) { icons . put ( extension , icon ) ; }	adds an icon based on the file type " dot " extension string , e.
public static @ dotted class name string extract package name ( @ dotted class name string class name ) { int i = class name . last index of ( str ) ; if ( i < num ) { return str ; } return class name . substring ( num , i ) ; }	extract the package name from a dotted class name.
public static byte [ ] to byte array ( final big integer value , final int num bytes ) { final byte [ ] output bytes = new byte [ num bytes ] ; final byte [ ] big integer bytes = value . to byte array ( ) ; int copy start index = ( num == big integer bytes [ num ] ) ? num : num ; int num bytes to copy = big integer bytes . length - copy start index ; if ( num bytes to copy > num bytes ) { copy start index += num bytes to copy - num bytes ; num bytes to copy = num bytes ; } for ( int i = num ; i < num bytes to copy ; ++ i ) { output bytes [ i ] = big integer bytes [ copy start index + num bytes to copy - i - num ] ; } return output bytes ; }	converts a biginteger to a little endian byte array .
public result filter only ( list < string > sources ) { result ret = new result ( ) ; for ( result entry l : this . log ) { if ( sources . contains ( l . get source ( ) ) ) { ret . add ( l ) ; } } return ret ; }	complementary operation to filteronly.
public long scheduled execution time ( ) { if ( expired ) { return - num ; } else { return time . get time ( ) ; } }	returns the time which this headtaskrunnable is scheduled .
public static void create dir ( file target ) throws ade usage exception { if ( ! target . exists ( ) && ! target . mkdir ( ) ) { throw new ade usage exception ( str + target . get path ( ) ) ; } }	create a directory if it does not already exist .
public void release ( ) { if ( h program >= num ) gle . gl delete program ( h program ) ; h program = - num ; }	terminatinng , this should be called in gl context.
private void write large data to file ( file file , int size ) throws file not found exception , io { file output stream fos = new file output stream ( file ) ; byte [ ] buf = new byte [ size ] ; try { fos . write ( buf ) ; } finally { fos . close ( ) ; } }	initializes large test file .
public notifications action ( action ... actions ) { this . actions = actions == null ? fx . < action > observable array list ( ) : fx . observable array list ( actions ) ; return this ; }	specify the actions that should be shown in the notification as buttons .
private static class node create usable class node from generics type ( final generics type generics type ) { class node value = generics type . get type ( ) ; if ( generics type . is placeholder ( ) ) { value = object type ; } class node lower bound = generics type . get lower bound ( ) ; if ( lower bound != null ) { value = lower bound ; } else { class node [ ] upper bounds = generics type . get upper bounds ( ) ; if ( upper bounds != null ) { value = widening categories . lowest upper bound ( arrays . as list ( upper bounds ) ) ; } } return value ; }	given a genericstype instance , returns a classnode which can be used as an inferred type .
public boolean is true ( string condition ) { boolean result = bool ; if ( condition != null && condition . length ( ) > num ) { string s = condition . substring ( num , num ) ; if ( s . equals ignore case ( str ) || s . equals ( str ) || s . equals ignore case ( str ) ) result = bool ; } return result ; }	convert string into boolean.
public flux map fuseable ( publisher < ? extends t > source , function < ? super t , ? extends r > mapper ) { super ( source ) ; this . mapper = objects . require non null ( mapper , str ) ; }	constructs a fluxmap instance with the given source and mapper .
public void create index hash ( environment env ) { index hash object = new hashtable ( ) ; index hash ascii = new hashtable ( ) ; for ( int i = num ; i < cpool . length ; i ++ ) { if ( types [ i ] == constant ut ) { index hash ascii . put ( cpool [ i ] , new integer ( i ) ) ; } else { try { index hash object . put ( get constant ( i , env ) , new integer ( i ) ) ; } catch ( class format error e ) { } } } }	create a hash table of all the items in the constant pool that could possibly be referenced from the outside .
public void test get date and time ( ) { crl selector = new crl ( ) ; assert null ( str , selector . get date and time ( ) ) ; date date = new date ( num ) ; selector . set date and time ( date ) ; assert true ( str , date . equals ( selector . get date and time ( ) ) ) ; }	getdateandtime ( ) method testing.
private double determine alpha min ( int n , double [ ] alpha min , hyper bounding box interval ) { double alpha n = extremum alpha n ( n , alpha min ) ; double lower = interval . get min ( n ) ; double upper = interval . get max ( n ) ; double [ ] alpha extreme = new double [ alpha min . length ] ; system . arraycopy ( alpha min , n , alpha extreme , n , alpha extreme . length - n ) ; alpha extreme [ n ] = alpha n ; extremum type type = extremum type ( n , alpha extreme , interval ) ; if ( type . equals ( extremum type . minimum ) || type . equals ( extremum type . constant ) ) { if ( lower <= alpha n && alpha n <= upper ) { return alpha n ; } else if ( alpha n < lower ) { return lower ; } else { if ( alpha n <= upper ) { throw new illegal state exception ( str ) ; } return upper ; } } else { if ( lower <= alpha n && alpha n <= upper ) { if ( alpha n - lower <= upper - alpha n ) { return upper ; } else { return lower ; } } else if ( alpha n < lower ) { return upper ; } else { if ( alpha n <= upper ) { throw new illegal state exception ( str ) ; } return lower ; } } }	determines the n - th alpha value where this function has a minimum in the specified interval .
public profiler start collecting ( ) { thread = new thread ( this , str ) ; thread . set daemon ( bool ) ; thread . start ( ) ; return this ; }	start collecting profiling data .
protected void check release ( ) { if ( ! is persistent object ( ) && listeners . is empty ( ) && ! is acquired ( ) ) { log . info ( str , name ) ; if ( storage != null ) { if ( ! storage . remove ( this ) ) { log . error ( str ) ; } } close ( ) ; } }	check if shared object must be released .
public stemmed string ( string orig , char sequence stemmed ) { str orig = orig ; str stemmed = stemmed . to string ( ) ; }	create a stemmedstring from one charsequence ( stemmed ) and one string ( original ).
void decode stats ( ) throws io { final int upto = ( int ) ord % interval ; final int old block ord = stats block ord ; stats block ord = ( int ) ord / interval ; if ( old block ord != stats block ord ) { refill stats ( ) ; } state . doc freq = doc freq [ upto ] ; state . total term freq = total term freq [ upto ] ; }	decodes stats data into term state.
public static integer zpvc ( number ... values ) { if ( values == null || values . length == num ) { throw new illegal argument exception ( str ) ; } int count = num ; for ( number value : values ) { if ( value != null && value . double value ( ) >= num ) { count ++ ; } } return count ; }	function which will return the count of zero or positive values among the given argument values .
public string to string ( ) { object [ ] elements = get array ( ) ; int max index = elements . length - num ; string buffer buf = new string buffer ( ) ; buf . append ( str ) ; for ( int i = num ; i <= max index ; i ++ ) { buf . append ( string . value of ( elements [ i ] ) ) ; if ( i < max index ) buf . append ( str ) ; } buf . append ( str ) ; return buf . to string ( ) ; }	returns a string representation of this list , containing the string representation of each element .
private boolean move to final scroller position ( scroller scroller ) { scroller . force finished ( bool ) ; int amount to scroll = scroller . get final y ( ) - scroller . get curr y ( ) ; int future scroll offset = ( m current scroll offset + amount to scroll ) % m selector element height ; int overshoot adjustment = m initial scroll offset - future scroll offset ; if ( overshoot adjustment != num ) { if ( math . abs ( overshoot adjustment ) > m selector element height / num ) { if ( overshoot adjustment > num ) { overshoot adjustment -= m selector element height ; } else { overshoot adjustment += m selector element height ; } } amount to scroll += overshoot adjustment ; scroll by ( num , amount to scroll ) ; return bool ; } return bool ; }	move to the final position of a scroller.
public void add graph ( final graph graph ) { if ( graph == null ) { throw new illegal argument exception ( str ) ; } graphs . add ( graph ) ; }	add a graph object to bukkitmetrics that represents data for the plugin that should be sent to the backend.
public boolean equals ( int ignore own element , sequence sequence , int ignore its element ) { int own index = num ; int its index = num ; iterator < item > own iterator = item iterator ( ) ; iterator < item > its iterator = sequence . item iterator ( ) ; while ( bool ) { if ( ignore own element == own index ) { own iterator . next ( ) ; own index ++ ; } if ( ignore its element == its index ) { its iterator . next ( ) ; its index ++ ; } if ( ! own iterator . has next ( ) || ! its iterator . has next ( ) ) { if ( ! own iterator . has next ( ) && ! its iterator . has next ( ) ) { return bool ; } return bool ; } item own item = own iterator . next ( ) ; item its item = its iterator . next ( ) ; own index ++ ; its index ++ ; if ( ! own item . equals ( its item ) ) { return bool ; } } }	this method implements an enhanced equals method where the specified elements of the sequences are treated as if not existent.
public void switch list mode ( ) { adapter . set list item size ( adapter . get list item size ( ) == adapter alerts . list item size . reduced ? adapter alerts . list item size . expanded : adapter alerts . list item size . reduced ) ; }	switch from flat to expanded list mode.
public void start ( int total seeds , int max nfe ) { this . total seeds = total seeds ; this . max nfe = max nfe ; last seed = num ; last nfe = num ; current seed = num ; current nfe = num ; statistics . clear ( ) ; start time = system . current time millis ( ) ; last time = start time ; }	prepares this progress helper for use.
public void append ( result entry entry ) throws io { number of entries ++ ; list < solution > feasible solutions = new array list < solution > ( ) ; for ( solution solution : entry . get population ( ) ) { if ( ! solution . violates constraints ( ) ) { feasible solutions . add ( solution ) ; } } properties properties = entry . get properties ( ) ; if ( feasible solutions . is empty ( ) && ( ( properties == null ) || ( properties . is empty ( ) ) ) ) { writer . println ( str ) ; } if ( ( properties != null ) && ! properties . is empty ( ) ) { print properties ( properties ) ; } if ( ! feasible solutions . is empty ( ) ) { for ( solution solution : feasible solutions ) { print solution ( solution ) ; } } writer . println ( str ) ; }	appends the decision variables , objectives and optional properties to the output file.
public void invalidate ( ) { net no = - num ; drill list . clear ( ) ; }	invalidates the drills of this page so that they are recalculated at the next call of get_drills ( ) .
public void add priority unit ( int id ) { priority unit targets . add ( id ) ; }	add an enemy unit to the priority list .
protected void write netscape ext ( ) throws io { out . write ( num ) ; out . write ( num ) ; out . write ( num ) ; write string ( str + str ) ; out . write ( num ) ; out . write ( num ) ; write short ( repeat ) ; out . write ( num ) ; }	writes netscape application extension to define repeat count .
public static boolean is char at equal ( string string , int index , char char to compare ) { if ( ( index < num ) || ( index >= string . length ( ) ) ) { return bool ; } return string . char at ( index ) == char to compare ; }	safely compares provided char with char on given location .
public synchronized void put quad tree ( string key , quad tree quad tree ) { quad tree . timestamp = system . current time millis ( ) ; quad tree map . put ( key , quad tree ) ; clean up cache ( ) ; }	place a quadtree in the cache update the timestamp.
public void queue ( string entity , string event , string key ) { if ( broadcast events == null ) return ; try { counter . increment and get ( ) ; broadcast events . put first ( new broadcast event ( entity , event , key ) ) ; } catch ( exception e ) { counter . decrement and get ( ) ; logger . error ( str , e ) ; } }	broadcast an event out.
public static string [ ] to string array ( object value ) { if ( value == null ) { return new string [ num ] ; } class < ? > type = value . get class ( ) ; if ( type . is array ( ) == bool ) { return new string [ ] { value . to string ( ) } ; } class component type = type . get component type ( ) ; if ( component type . is primitive ( ) ) { if ( component type == int . class ) { return arrays util . to string array ( ( int [ ] ) value ) ; } else if ( component type == long . class ) { return arrays util . to string array ( ( long [ ] ) value ) ; } else if ( component type == double . class ) { return arrays util . to string array ( ( double [ ] ) value ) ; } else if ( component type == float . class ) { return arrays util . to string array ( ( float [ ] ) value ) ; } else if ( component type == boolean . class ) { return arrays util . to string array ( ( boolean [ ] ) value ) ; } else if ( component type == short . class ) { return arrays util . to string array ( ( short [ ] ) value ) ; } else if ( component type == byte . class ) { return arrays util . to string array ( ( byte [ ] ) value ) ; } else { throw new illegal argument exception ( ) ; } } else { return arrays util . to string array ( ( object [ ] ) value ) ; } }	converts an array object to array of strings , where every element of input array is converted to a string.
public creation tool ( figure prototype ) { this ( prototype , null , null ) ; }	creates a new instance with the specified prototype but without an attribute set.
private void skip ( pattern pattern ) throws decode exception { matcher matcher = pattern . matcher ( gser value . substring ( pos , length ) ) ; if ( matcher . find ( ) && matcher . group count ( ) >= num ) { pos += matcher . end ( num ) ; } else { final localizable message msg = warn gser pattern no match . get ( pattern . pattern ( ) , gser value . substring ( pos , length ) ) ; throw decode exception . error ( msg ) ; } }	skips the input matched by the first capturing group .
public boolean is depreciated ( timestamp date ) { timestamp last action date = get last action date ( ) ; boolean is depr = ! date . after ( last action date ) ; log . fine ( str + last action date + str + date + str + is depr ) ; return is depr ; }	check if the asset is depreciated at the specified date.
public privileged boot ( final string class name , final string [ ] args ) { this . class name = class name ; this . args = args ; }	creates a privilagedboot object .
public static < t > t wrap throw ( callable < t > callable ) { try { return callable . call ( ) ; } catch ( runtime exception e ) { throw e ; } catch ( exception e ) { throw new runtime exception ( e ) ; } }	execute the callable wrapping checked exceptions inside a runtimeexception .
public string header ( string name ) { return ( string ) headers . get ( name . to lower case ( ) ) ; }	the headers are stored and fetched as lower case .
public boolean add all ( int index , collection < ? extends e > c ) { object [ ] cs = c . to array ( ) ; final reentrant lock lock = this . lock ; lock . lock ( ) ; try { object [ ] elements = get array ( ) ; int len = elements . length ; if ( index > len || index < num ) throw new index out of bounds exception ( str + index + str + len ) ; if ( cs . length == num ) return bool ; int num moved = len - index ; object [ ] new elements ; if ( num moved == num ) new elements = arrays . copy of ( elements , len + cs . length ) ; else { new elements = new object [ len + cs . length ] ; system . arraycopy ( elements , num , new elements , num , index ) ; system . arraycopy ( elements , index , new elements , index + cs . length , num moved ) ; } system . arraycopy ( cs , num , new elements , index , cs . length ) ; set array ( new elements ) ; return bool ; } finally { lock . unlock ( ) ; } }	inserts all of the elements in the specified collection into this list , starting at the specified position.
public void and with ( query predicate predicate ) { children . add ( predicate ) ; }	adds a query predicate that must be met by vertices .
public string object to string ( final long shop id , final string sku code , final big decimal quantity ) { string builder string builder = new string builder ( ) ; string builder . append ( id bridge . object to string ( new big decimal ( shop id ) ) ) ; string builder . append ( str ) ; string builder . append ( sku code ) ; string builder . append ( str ) ; string builder . append ( qty bridge . object to string ( quantity ) ) ; return string builder . to string ( ) ; }	create index value for given shop currency and price .
public static string read file contents ( file file ) { string builder script text = new string builder ( ) ; string new line = system . get property ( str ) ; scanner scanner = null ; try { scanner = new scanner ( new file input stream ( file ) ) ; while ( scanner . has next line ( ) ) { script text . append ( scanner . next line ( ) + new line ) ; } } catch ( file not found exception e ) { e . print stack trace ( ) ; } finally { scanner . close ( ) ; } return script text . to string ( ) ; }	returns the contents of a file as a string .
public config sets handler ( final core container core container ) { this . core container = core container ; }	overloaded ctor to inject corecontainer into the handler .
public boolean exists ( final string file ) { return exists ( file , bool ) ; }	use this to check whether or not a file exists on the filesystem .
public static string bytes to sequence inc cg ( final byte [ ] seq , final int start , final int length ) { final string builder sb = new string builder ( ) ; for ( int i = start ; i < start + length ; i ++ ) { if ( i < num || i >= seq . length ) { sb . append ( str ) ; } else if ( seq [ i ] != num ) { sb . append ( bases [ seq [ i ] ] ) ; } } return sb . to string ( ) ; }	convert a binary dna sequence to a human readable string using uppercase characters.
public void update ( int length , long rtpts ) throws io { m packet count += num ; m octet count += length ; set long ( m packet count , num , num ) ; set long ( m octet count , num , num ) ; now = system clock . elapsed realtime ( ) ; delta += oldnow != num ? now - oldnow : num ; oldnow = now ; if ( interval > num ) { if ( delta >= interval ) { send ( system . nano time ( ) , rtpts ) ; delta = num ; } } }	updates the number of packets sent , and the total amount of data sent .
private void active recycler view ( list my maps ) { recycler view . layout manager layout manager ; maps rv = ( recycler view ) find view by id ( r . id . my maps download recycler view ) ; default item animator animator = new default item animator ( ) ; animator . set add duration ( num ) ; animator . set remove duration ( num ) ; maps rv . set item animator ( animator ) ; maps rv . set has fixed size ( bool ) ; layout manager = new linear layout manager ( this ) ; maps rv . set layout manager ( layout manager ) ; my download adapter = new my download adapter ( my maps , this ) ; maps rv . set adapter ( my download adapter ) ; }	active directions , and directions view.
public int push ( int i ) { if ( ( m first free + num ) >= m map size ) { m map size += m blocksize ; int new map [ ] = new int [ m map size ] ; system . arraycopy ( m map , num , new map , num , m first free + num ) ; m map = new map ; } m map [ m first free ] = i ; m first free ++ ; return i ; }	pushes an item onto the top of this stack .
private static method find method ( object instance , string name , class < ? > ... parameter types ) throws no such method exception { for ( class < ? > clazz = instance . get class ( ) ; clazz != null ; clazz = clazz . get superclass ( ) ) { try { method method = clazz . get declared method ( name , parameter types ) ; if ( ! method . is accessible ( ) ) { method . set accessible ( bool ) ; } return method ; } catch ( no such method exception e ) { } } throw new no such method exception ( str + name + str + arrays . as list ( parameter types ) + str + instance . get class ( ) ) ; }	locates a given method anywhere in the class inheritance hierarchy .
private static double distance ( double [ ] p1 , double [ ] p2 ) { double sum = num ; for ( int i = num ; i < p1 . length ; i ++ ) { sum += math . pow ( p2 [ i ] - p1 [ i ] , num ) ; } return math . sqrt ( sum ) ; }	returns the euclidean distance between two points .
public boolean load spec ( string root external module name , errors errors ) throws abort exception { root parse unit = find or create parsed unit ( root external module name , errors , bool ) ; root module = root parse unit . get root module ( ) ; parse unit next extention or instantiation parse unit = null ; while ( find next unresolved extention ( root module ) || find next unresolved instantiation ( root module ) ) { if ( parse unit context . get ( next parse unit name ) == null ) { next extention or instantiation parse unit = find or create parsed unit ( next parse unit name , errors , bool ) ; } else { next extention or instantiation parse unit = ( parse unit ) parse unit context . get ( next parse unit name ) ; } parse unit extender or instancer parse unit = next extender or instancer module . get parse unit ( ) ; if ( extention found ) { extender or instancer parse unit . add extendee ( next extention or instantiation parse unit ) ; next extention or instantiation parse unit . add extended by ( extender or instancer parse unit ) ; } if ( instantiation found ) { extender or instancer parse unit . add instancee ( next extention or instantiation parse unit ) ; next extention or instantiation parse unit . add instanced by ( extender or instancer parse unit ) ; } non circularity test ( next extention or instantiation parse unit , errors ) ; if ( extention found ) { resolve names between spec and extention ( next extender or instancer module , next extention or instantiation parse unit ) ; } if ( instantiation found ) { resolve names between spec and instantiation ( next extender or instancer module , next extention or instantiation parse unit ) ; } } calculate dependencies ( root parse unit ) ; return bool ; }	this method " loads " an entire specification , starting with the top - level rootexternalmodule and followed by all of the external modules it references via extends and instance statements .
public void add ( node n ) { list . add ( n ) ; root = null ; }	appends a node to the list.
private int process error ( n e , string header message code , string debug message , object ... message parameters ) throws auth login exception { if ( null == e ) { return process error ( header message code , debug message , message parameters ) ; } string header message ; if ( null == header message code ) { header message = e . get l10 n ( get login locale ( ) ) ; } else { header message = bundle . get string ( header message code ) ; } if ( debug message != null ) { debug . error ( debug message , message parameters , e ) ; } substitute header ( state error , header message ) ; return state error ; }	writes out an error debug ( if a throwable and debug message are provided ) and returns a user - facing error page .
public static int clamp mono ( int value ) { return math . max ( math . min ( value , num ) , - num ) ; }	clamp a mono audio sample to a valid range [ - 0x8000.
unit type ( data input stream is ) throws io { this . name = utilities . get string ( is ) ; this . start = is . read int ( ) ; this . count = is . read int ( ) ; }	creates a unit type by reading it from the given input stream .
public void add response ( record response response ) { if ( response . get response size ( ) + get response size ( ) > num ) { throw new illegal argument exception ( ) ; } if ( records == null ) { records = new record response [ num ] ; } else { record response old [ ] = records ; records = new record response [ old . length + num ] ; system . arraycopy ( old , num , records , num , old . length ) ; } records [ records . length - num ] = response ; set data length ( get response size ( ) ) ; }	addresponse - - add a new record response .
public void flatten hierarchy ( constraint widget container root ) { array list < constraint widget container > containers = gather containers ( root ) ; while ( containers . size ( ) > num ) { for ( constraint widget container container : containers ) { remove container ( container ) ; } containers = gather containers ( root ) ; } }	flatten the hierachy - - remove all existing containers children of the given container.
@ override public boolean has ( pattern pattern ) { final matcher matcher = pattern . matcher ( rest ( ) ) ; return matcher . find ( ) && matcher . start ( ) == num ; }	this method will determine whether the indicated pattern can be found at this point in the document or not.
public int hash code ( ) { return arrays . hash code ( chars ) ; }	returns the hash code for this set of characters.
public static int patch fast ( file old file , file new file , file diff file , int ext len ) throws io { if ( old file == null || old file . length ( ) <= num ) { return return old file err ; } if ( new file == null ) { return return new file err ; } if ( diff file == null || diff file . length ( ) <= num ) { return return diff file err ; } input stream old input stream = new buffered input stream ( new file input stream ( old file ) ) ; byte [ ] diff bytes = new byte [ ( int ) diff file . length ( ) ] ; input stream diff input stream = new file input stream ( diff file ) ; try { bs . read from stream ( diff input stream , diff bytes , num , diff bytes . length ) ; } finally { diff input stream . close ( ) ; } byte [ ] new bytes = patch fast ( old input stream , ( int ) old file . length ( ) , diff bytes , ext len ) ; output stream new output stream = new file output stream ( new file ) ; try { new output stream . write ( new bytes ) ; } finally { new output stream . close ( ) ; } return return success ; }	this patch method is fast , but using more memory . memory size = oldbuf + diffbuf + newbuf.
public static double polynomial distance ( double [ ] coeffs1 , double [ ] coeffs2 ) { if ( coeffs1 == null || coeffs2 == null ) throw new null pointer exception ( str ) ; if ( coeffs1 . length != coeffs2 . length ) throw new illegal argument exception ( str ) ; double dist = num ; int order = coeffs1 . length - num ; for ( int i = num ; i <= order ; i ++ ) { dist += ( coeffs1 [ order - i ] - coeffs2 [ order - i ] ) / ( i + num ) ; } return math . abs ( dist ) ; }	compute the integrated distance between two polynomials of same order.
public ec ( elliptic curve curve , ec g , big integer n , int h ) { if ( curve == null ) { throw new null pointer exception ( str ) ; } if ( g == null ) { throw new null pointer exception ( str ) ; } if ( n == null ) { throw new null pointer exception ( str ) ; } if ( n . signum ( ) != num ) { throw new illegal argument exception ( str ) ; } if ( h <= num ) { throw new illegal argument exception ( str ) ; } this . curve = curve ; this . g = g ; this . n = n ; this . h = h ; }	creates elliptic curve domain parameters based on the specified values .
private boolean is instance modification event ( hashtable < string , string > notification ) { string event type = str ; boolean is instance modification event = boolean . false ; event type = notification . get ( cim . indication class tag ) ; if ( event type != null && event type . length ( ) > num && event type . contains ( cim . inst modification event ) ) { is instance modification event = boolean . true ; } return is instance modification event ; }	this method helps to identify whether the provided indication type is instance modification event or not .
protected int add child node ( node builder child ) { synchronized ( nodes ) { nodes . add ( child ) ; return nodes . size ( ) - num ; } }	this method adds the supplied node builder as a child of this node builder .
public static byte [ ] to unsigned byte array ( big integer bi ) { if ( bi == null ) { return null ; } byte [ ] bb = bi . to byte array ( ) ; if ( bb [ num ] == num ) { byte [ ] no zero = new byte [ bb . length - num ] ; system . arraycopy ( bb , num , no zero , num , no zero . length ) ; return no zero ; } else { return bb ; } }	remove first byte if 0.
private void check limits ( float temp , float year ) { if ( float . is na n ( overall max temp ) || temp > overall max temp ) overall max temp = temp ; if ( float . is na n ( overall min temp ) || temp < overall min temp ) overall min temp = temp ; if ( float . is na n ( overall max year ) || year > overall max year ) overall max year = year ; if ( float . is na n ( overall min year ) || year < overall min year ) overall min year = year ; }	see if these values for temp and year are outside of our current notion of how large our data space is . < p >.
private string create workflow step for relink native targets ( workflow workflow , block snapshot session tgt snap session , list < uri > snapshot ur , string wait for , workflow . method rollback method ) { uri parent system uri = tgt snap session . get storage controller ( ) ; storage system parent system = get data object ( storage system . class , parent system uri , db client ) ; workflow . method relink method = new workflow . method ( relink snapshot session targets method name , parent system uri , tgt snap session . get id ( ) , snapshot ur , boolean . false ) ; workflow . create step ( relink snapshot session target step , string . format ( str , snapshot ur , tgt snap session . get id ( ) ) , wait for , parent system uri , parent system . get system type ( ) , block device controller . class , relink method , rollback method , null ) ; log . info ( str , snapshot ur , tgt snap session . get id ( ) ) ; return relink snapshot session target step ; }	create a step in the passed workflow to call the block controller to natively relink the passed linked targets to the passed target snapshot session .
